Aikaleima(dd-mm-YYYY HH:MM:SS);Opiskelija;Tehtävä
19-09-2020 20:50:37;Opiskelija_119;L03-T4
16-09-2020 15:03:34;Opiskelija_120;L03-T4
17-09-2020 12:50:05;Opiskelija_121;L03-T4
15-09-2020 15:35:04;Opiskelija_122;L03-T4
21-09-2020 21:06:44;Opiskelija_123;L03-T4
21-09-2020 17:13:42;Opiskelija_124;L03-T4
21-09-2020 23:42:57;Opiskelija_125;L03-T4
18-09-2020 19:50:42;Opiskelija_126;L03-T4
21-09-2020 17:36:01;Opiskelija_127;L03-T4
22-09-2020 00:54:50;Opiskelija_128;L03-T4
17-09-2020 16:50:20;Opiskelija_129;L03-T4
22-09-2020 00:08:15;Opiskelija_130;L03-T4
20-09-2020 17:39:29;Opiskelija_131;L03-T4
15-09-2020 22:35:35;Opiskelija_132;L03-T4
21-09-2020 10:26:53;Opiskelija_133;L03-T4
21-09-2020 21:31:54;Opiskelija_134;L03-T4
17-09-2020 14:52:40;Opiskelija_135;L03-T4
15-09-2020 15:01:24;Opiskelija_136;L03-T4
15-09-2020 12:25:32;Opiskelija_137;L03-T4
21-09-2020 20:42:45;Opiskelija_138;L03-T4
15-09-2020 14:33:38;Opiskelija_141;L03-T4
20-09-2020 23:01:26;Opiskelija_142;L03-T4
17-09-2020 13:22:49;Opiskelija_143;L03-T4
20-09-2020 14:51:46;Opiskelija_144;L03-T4
15-09-2020 17:32:00;Opiskelija_146;L03-T4
21-09-2020 22:47:25;Opiskelija_147;L03-T4
16-09-2020 13:00:54;Opiskelija_151;L03-T4
17-09-2020 11:54:06;Opiskelija_153;L03-T4
15-09-2020 16:30:53;Opiskelija_155;L03-T4
15-09-2020 18:39:25;Opiskelija_156;L03-T4
16-09-2020 11:38:09;Opiskelija_157;L03-T4
15-09-2020 15:06:10;Opiskelija_158;L03-T4
20-09-2020 19:18:30;Opiskelija_159;L03-T4
21-09-2020 20:45:15;Opiskelija_160;L03-T4
21-09-2020 21:18:19;Opiskelija_161;L03-T4
16-09-2020 20:46:57;Opiskelija_162;L03-T4
15-09-2020 15:27:51;Opiskelija_163;L03-T4
20-09-2020 18:39:55;Opiskelija_164;L03-T4
16-09-2020 17:15:41;Opiskelija_165;L03-T4
15-09-2020 15:13:34;Opiskelija_166;L03-T4
15-09-2020 17:54:06;Opiskelija_167;L03-T4
21-09-2020 22:33:48;Opiskelija_168;L03-T4
17-09-2020 14:55:12;Opiskelija_169;L03-T4
15-09-2020 20:14:23;Opiskelija_170;L03-T4
22-09-2020 00:55:01;Opiskelija_171;L03-T4
19-09-2020 14:25:54;Opiskelija_172;L03-T4
16-09-2020 10:20:54;Opiskelija_173;L03-T4
16-09-2020 17:27:59;Opiskelija_174;L03-T4
18-09-2020 12:02:25;Opiskelija_175;L03-T4
15-09-2020 13:34:54;Opiskelija_176;L03-T4
17-09-2020 13:56:44;Opiskelija_177;L03-T4
21-09-2020 22:07:55;Opiskelija_178;L03-T4
15-09-2020 16:18:08;Opiskelija_179;L03-T4
15-09-2020 19:19:10;Opiskelija_180;L03-T4
22-09-2020 01:04:35;Opiskelija_181;L03-T4
21-09-2020 19:57:18;Opiskelija_182;L03-T4
15-09-2020 15:17:34;Opiskelija_183;L03-T4
21-09-2020 16:15:18;Opiskelija_184;L03-T4
17-09-2020 19:52:08;Opiskelija_185;L03-T4
15-09-2020 16:38:43;Opiskelija_186;L03-T4
15-09-2020 14:09:29;Opiskelija_187;L03-T4
16-09-2020 15:13:50;Opiskelija_188;L03-T4
16-09-2020 17:43:31;Opiskelija_189;L03-T4
18-09-2020 15:20:17;Opiskelija_190;L03-T4
21-09-2020 12:47:51;Opiskelija_191;L03-T4
18-09-2020 13:39:05;Opiskelija_194;L03-T4
15-09-2020 20:18:34;Opiskelija_195;L03-T4
18-09-2020 22:22:27;Opiskelija_196;L03-T4
16-09-2020 19:25:54;Opiskelija_199;L03-T4
20-09-2020 11:50:30;Opiskelija_200;L03-T4
21-09-2020 17:50:08;Opiskelija_201;L03-T4
19-09-2020 12:55:11;Opiskelija_202;L03-T4
16-09-2020 14:10:52;Opiskelija_203;L03-T4
15-09-2020 19:41:30;Opiskelija_204;L03-T4
21-09-2020 00:35:51;Opiskelija_205;L03-T4
16-09-2020 15:20:50;Opiskelija_206;L03-T4
21-09-2020 22:38:40;Opiskelija_207;L03-T4
17-09-2020 13:01:46;Opiskelija_208;L03-T4
21-09-2020 10:37:57;Opiskelija_209;L03-T4
21-09-2020 22:01:45;Opiskelija_210;L03-T4
17-09-2020 11:52:59;Opiskelija_212;L03-T4
21-09-2020 23:09:17;Opiskelija_213;L03-T4
17-09-2020 20:48:23;Opiskelija_214;L03-T4
15-09-2020 15:01:34;Opiskelija_215;L03-T4
19-09-2020 17:16:45;Opiskelija_216;L03-T4
20-09-2020 14:27:20;Opiskelija_217;L03-T4
15-09-2020 08:39:52;Opiskelija_218;L03-T4
15-09-2020 15:19:48;Opiskelija_219;L03-T4
21-09-2020 23:53:54;Opiskelija_220;L03-T4
19-09-2020 17:05:35;Opiskelija_221;L03-T4
17-09-2020 13:05:32;Opiskelija_222;L03-T4
19-09-2020 18:45:27;Opiskelija_223;L03-T4
20-09-2020 16:24:16;Opiskelija_224;L03-T4
19-09-2020 11:19:05;Opiskelija_225;L03-T4
17-09-2020 12:47:22;Opiskelija_226;L03-T4
17-09-2020 20:59:04;Opiskelija_227;L03-T4
15-09-2020 21:09:59;Opiskelija_229;L03-T4
15-09-2020 23:57:30;Opiskelija_231;L03-T4
19-09-2020 18:57:42;Opiskelija_232;L03-T4
16-09-2020 18:26:12;Opiskelija_233;L03-T4
20-09-2020 21:53:15;Opiskelija_234;L03-T4
15-09-2020 16:16:40;Opiskelija_235;L03-T4
17-09-2020 08:01:41;Opiskelija_237;L03-T4
21-09-2020 22:02:30;Opiskelija_238;L03-T4
15-09-2020 16:07:19;Opiskelija_239;L03-T4
21-09-2020 16:31:29;Opiskelija_240;L03-T4
19-09-2020 14:06:43;Opiskelija_241;L03-T4
20-09-2020 23:30:16;Opiskelija_242;L03-T4
19-09-2020 14:15:42;Opiskelija_243;L03-T4
22-09-2020 02:18:47;Opiskelija_244;L03-T4
21-09-2020 18:21:48;Opiskelija_245;L03-T4
15-09-2020 20:01:47;Opiskelija_246;L03-T4
20-09-2020 15:03:15;Opiskelija_247;L03-T4
17-09-2020 19:42:47;Opiskelija_248;L03-T4
16-09-2020 19:54:34;Opiskelija_249;L03-T4
15-09-2020 17:04:00;Opiskelija_250;L03-T4
21-09-2020 20:41:16;Opiskelija_253;L03-T4
20-09-2020 22:23:35;Opiskelija_254;L03-T4
16-09-2020 17:55:11;Opiskelija_255;L03-T4
21-09-2020 23:40:53;Opiskelija_256;L03-T4
16-09-2020 14:32:51;Opiskelija_257;L03-T4
15-09-2020 17:41:13;Opiskelija_258;L03-T4
15-09-2020 15:13:50;Opiskelija_259;L03-T4
15-09-2020 16:31:33;Opiskelija_260;L03-T4
16-09-2020 13:23:24;Opiskelija_262;L03-T4
18-09-2020 20:52:25;Opiskelija_263;L03-T4
17-09-2020 20:45:03;Opiskelija_264;L03-T4
15-09-2020 14:26:55;Opiskelija_265;L03-T4
18-09-2020 12:08:24;Opiskelija_266;L03-T4
17-09-2020 12:29:39;Opiskelija_267;L03-T4
16-09-2020 20:15:18;Opiskelija_269;L03-T4
16-09-2020 23:42:48;Opiskelija_270;L03-T4
21-09-2020 11:40:04;Opiskelija_271;L03-T4
21-09-2020 17:04:44;Opiskelija_272;L03-T4
21-09-2020 19:08:53;Opiskelija_274;L03-T4
20-09-2020 15:31:52;Opiskelija_275;L03-T4
15-09-2020 15:37:53;Opiskelija_276;L03-T4
17-09-2020 14:55:05;Opiskelija_277;L03-T4
16-09-2020 09:13:59;Opiskelija_278;L03-T4
17-09-2020 12:08:57;Opiskelija_282;L03-T4
15-09-2020 17:46:13;Opiskelija_283;L03-T4
22-09-2020 04:51:16;Opiskelija_285;L03-T4
15-09-2020 13:45:24;Opiskelija_286;L03-T4
19-09-2020 15:03:05;Opiskelija_287;L03-T4
15-09-2020 16:17:50;Opiskelija_288;L03-T4
22-09-2020 02:43:07;Opiskelija_289;L03-T4
21-09-2020 22:28:44;Opiskelija_290;L03-T4
21-09-2020 22:11:03;Opiskelija_291;L03-T4
15-09-2020 13:44:02;Opiskelija_292;L03-T4
22-09-2020 04:09:18;Opiskelija_293;L03-T4
15-09-2020 17:06:06;Opiskelija_295;L03-T4
15-09-2020 18:14:54;Opiskelija_296;L03-T4
16-09-2020 01:11:58;Opiskelija_297;L03-T4
21-09-2020 15:49:50;Opiskelija_300;L03-T4
17-09-2020 19:27:22;Opiskelija_301;L03-T4
18-09-2020 09:12:32;Opiskelija_302;L03-T4
15-09-2020 21:43:19;Opiskelija_303;L03-T4
15-09-2020 22:35:11;Opiskelija_304;L03-T4
16-09-2020 16:10:30;Opiskelija_305;L03-T4
15-09-2020 12:58:14;Opiskelija_306;L03-T4
15-09-2020 17:54:35;Opiskelija_307;L03-T4
21-09-2020 21:32:53;Opiskelija_308;L03-T4
15-09-2020 16:43:20;Opiskelija_309;L03-T4
16-09-2020 21:58:57;Opiskelija_310;L03-T4
16-09-2020 15:06:00;Opiskelija_311;L03-T4
15-09-2020 20:12:00;Opiskelija_312;L03-T4
19-09-2020 22:36:08;Opiskelija_313;L03-T4
20-09-2020 20:34:16;Opiskelija_315;L03-T4
21-09-2020 13:30:01;Opiskelija_317;L03-T4
16-09-2020 09:41:41;Opiskelija_318;L03-T4
21-09-2020 19:01:09;Opiskelija_319;L03-T4
16-09-2020 17:38:09;Opiskelija_320;L03-T4
15-09-2020 14:34:51;Opiskelija_321;L03-T4
21-09-2020 18:01:29;Opiskelija_322;L03-T4
17-09-2020 15:54:33;Opiskelija_323;L03-T4
15-09-2020 15:21:31;Opiskelija_324;L03-T4
15-09-2020 16:06:54;Opiskelija_325;L03-T4
20-09-2020 13:08:56;Opiskelija_326;L03-T4
15-09-2020 16:47:47;Opiskelija_327;L03-T4
21-09-2020 16:36:13;Opiskelija_328;L03-T4
17-09-2020 16:36:32;Opiskelija_329;L03-T4
15-09-2020 21:51:32;Opiskelija_330;L03-T4
16-09-2020 10:04:01;Opiskelija_331;L03-T4
17-09-2020 15:21:17;Opiskelija_332;L03-T4
17-09-2020 14:27:49;Opiskelija_334;L03-T4
15-09-2020 18:28:55;Opiskelija_335;L03-T4
18-09-2020 21:52:33;Opiskelija_336;L03-T4
20-09-2020 21:57:41;Opiskelija_337;L03-T4
19-09-2020 21:15:00;Opiskelija_338;L03-T4
16-09-2020 19:36:58;Opiskelija_339;L03-T4
15-09-2020 22:12:15;Opiskelija_340;L03-T4
15-09-2020 15:17:44;Opiskelija_342;L03-T4
21-09-2020 23:31:46;Opiskelija_343;L03-T4
21-09-2020 18:24:50;Opiskelija_344;L03-T4
16-09-2020 14:58:02;Opiskelija_345;L03-T4
21-09-2020 23:11:22;Opiskelija_346;L03-T4
20-09-2020 18:42:05;Opiskelija_347;L03-T4
15-09-2020 14:46:11;Opiskelija_348;L03-T4
15-09-2020 16:28:40;Opiskelija_350;L03-T4
16-09-2020 19:52:47;Opiskelija_351;L03-T4
17-09-2020 01:28:48;Opiskelija_352;L03-T4
17-09-2020 09:41:29;Opiskelija_353;L03-T4
22-09-2020 03:50:19;Opiskelija_354;L03-T4
22-09-2020 01:12:02;Opiskelija_355;L03-T4
21-09-2020 23:34:32;Opiskelija_356;L03-T4
16-09-2020 11:45:41;Opiskelija_357;L03-T4
17-09-2020 15:59:40;Opiskelija_359;L03-T4
17-09-2020 11:42:59;Opiskelija_360;L03-T4
21-09-2020 19:19:47;Opiskelija_362;L03-T4
17-09-2020 16:44:47;Opiskelija_364;L03-T4
16-09-2020 23:25:20;Opiskelija_365;L03-T4
21-09-2020 16:59:19;Opiskelija_366;L03-T4
19-09-2020 18:58:10;Opiskelija_367;L03-T4
16-09-2020 09:50:16;Opiskelija_368;L03-T4
16-09-2020 19:00:06;Opiskelija_369;L03-T4
15-09-2020 13:36:27;Opiskelija_370;L03-T4
21-09-2020 21:43:41;Opiskelija_371;L03-T4
15-09-2020 11:24:42;Opiskelija_372;L03-T4
15-09-2020 16:04:59;Opiskelija_373;L03-T4
16-09-2020 18:13:10;Opiskelija_374;L03-T4
17-09-2020 15:23:08;Opiskelija_375;L03-T4
22-09-2020 01:02:10;Opiskelija_376;L03-T4
20-09-2020 14:58:20;Opiskelija_377;L03-T4
15-09-2020 15:44:25;Opiskelija_378;L03-T4
15-09-2020 21:25:45;Opiskelija_379;L03-T4
17-09-2020 20:28:54;Opiskelija_380;L03-T4
19-09-2020 21:53:04;Opiskelija_381;L03-T4
15-09-2020 13:56:15;Opiskelija_382;L03-T4
20-09-2020 17:57:10;Opiskelija_385;L03-T4
17-09-2020 19:08:34;Opiskelija_386;L03-T4
16-09-2020 13:32:59;Opiskelija_387;L03-T4
22-09-2020 01:04:14;Opiskelija_388;L03-T4
16-09-2020 20:00:22;Opiskelija_389;L03-T4
15-09-2020 19:18:36;Opiskelija_390;L03-T4
21-09-2020 23:19:59;Opiskelija_392;L03-T4
21-09-2020 16:18:45;Opiskelija_393;L03-T4
17-09-2020 15:24:41;Opiskelija_394;L03-T4
15-09-2020 12:49:57;Opiskelija_395;L03-T4
21-09-2020 22:07:41;Opiskelija_396;L03-T4
20-09-2020 12:31:20;Opiskelija_397;L03-T4
20-09-2020 16:07:40;Opiskelija_399;L03-T4
21-09-2020 16:01:00;Opiskelija_401;L03-T4
15-09-2020 18:15:40;Opiskelija_402;L03-T4
17-09-2020 14:40:56;Opiskelija_403;L03-T4
18-09-2020 13:27:04;Opiskelija_404;L03-T4
16-09-2020 22:03:45;Opiskelija_405;L03-T4
21-09-2020 15:59:35;Opiskelija_406;L03-T4
17-09-2020 15:00:45;Opiskelija_407;L03-T4
20-09-2020 08:42:58;Opiskelija_408;L03-T4
16-09-2020 16:27:58;Opiskelija_409;L03-T4
21-09-2020 21:06:16;Opiskelija_410;L03-T4
15-09-2020 16:48:49;Opiskelija_411;L03-T4
19-09-2020 19:13:45;Opiskelija_412;L03-T4
15-09-2020 14:23:23;Opiskelija_413;L03-T4
21-09-2020 19:03:37;Opiskelija_414;L03-T4
17-09-2020 15:54:33;Opiskelija_415;L03-T4
16-09-2020 20:30:21;Opiskelija_416;L03-T4
18-09-2020 00:18:40;Opiskelija_418;L03-T4
15-09-2020 18:10:50;Opiskelija_419;L03-T4
20-09-2020 18:05:45;Opiskelija_420;L03-T4
15-09-2020 13:59:47;Opiskelija_421;L03-T4
21-09-2020 23:21:56;Opiskelija_422;L03-T4
19-09-2020 23:13:58;Opiskelija_423;L03-T4
15-09-2020 15:15:36;Opiskelija_424;L03-T4
17-09-2020 14:32:25;Opiskelija_425;L03-T4
15-09-2020 13:09:27;Opiskelija_428;L03-T4
16-09-2020 13:21:54;Opiskelija_429;L03-T4
17-09-2020 19:15:54;Opiskelija_430;L03-T4
21-09-2020 06:23:22;Opiskelija_431;L03-T4
18-09-2020 15:32:45;Opiskelija_432;L03-T4
21-09-2020 15:38:28;Opiskelija_433;L03-T4
17-09-2020 14:47:09;Opiskelija_434;L03-T4
15-09-2020 17:13:20;Opiskelija_435;L03-T4
15-09-2020 15:20:54;Opiskelija_436;L03-T4
16-09-2020 15:50:04;Opiskelija_437;L03-T4
22-09-2020 01:35:22;Opiskelija_438;L03-T4
21-09-2020 23:16:03;Opiskelija_439;L03-T4
16-09-2020 17:48:53;Opiskelija_440;L03-T4
20-09-2020 20:10:32;Opiskelija_441;L03-T4
19-09-2020 11:34:08;Opiskelija_443;L03-T4
18-09-2020 12:31:58;Opiskelija_444;L03-T4
20-09-2020 20:44:09;Opiskelija_445;L03-T4
16-09-2020 10:48:20;Opiskelija_446;L03-T4
21-09-2020 14:38:49;Opiskelija_448;L03-T4
15-09-2020 15:36:59;Opiskelija_449;L03-T4
16-09-2020 11:25:21;Opiskelija_450;L03-T4
22-09-2020 02:19:33;Opiskelija_451;L03-T4
17-09-2020 14:46:27;Opiskelija_452;L03-T4
21-09-2020 22:18:27;Opiskelija_453;L03-T4
21-09-2020 21:02:14;Opiskelija_454;L03-T4
16-09-2020 18:31:51;Opiskelija_455;L03-T4
15-09-2020 15:10:55;Opiskelija_456;L03-T4
18-09-2020 13:07:24;Opiskelija_457;L03-T4
15-09-2020 18:55:59;Opiskelija_458;L03-T4
19-09-2020 13:08:40;Opiskelija_459;L03-T4
17-09-2020 14:45:20;Opiskelija_462;L03-T4
20-09-2020 19:58:44;Opiskelija_463;L03-T4
21-09-2020 20:28:45;Opiskelija_464;L03-T4
16-09-2020 17:47:46;Opiskelija_465;L03-T4
21-09-2020 14:45:20;Opiskelija_466;L03-T4
21-09-2020 22:20:14;Opiskelija_467;L03-T4
21-09-2020 17:06:05;Opiskelija_468;L03-T4
17-09-2020 22:37:14;Opiskelija_469;L03-T4
21-09-2020 23:51:20;Opiskelija_470;L03-T4
19-09-2020 11:53:46;Opiskelija_471;L03-T4
21-09-2020 22:45:28;Opiskelija_472;L03-T4
15-09-2020 16:41:58;Opiskelija_474;L03-T4
19-09-2020 14:52:37;Opiskelija_475;L03-T4
16-09-2020 00:35:03;Opiskelija_476;L03-T4
15-09-2020 17:50:15;Opiskelija_477;L03-T4
21-09-2020 20:58:40;Opiskelija_479;L03-T4
19-09-2020 14:36:28;Opiskelija_481;L03-T4
16-09-2020 20:26:27;Opiskelija_482;L03-T4
21-09-2020 18:54:51;Opiskelija_483;L03-T4
18-09-2020 15:13:24;Opiskelija_484;L03-T4
22-09-2020 01:57:38;Opiskelija_485;L03-T4
19-09-2020 14:57:01;Opiskelija_486;L03-T4
16-09-2020 12:54:18;Opiskelija_488;L03-T4
17-09-2020 18:56:04;Opiskelija_489;L03-T4
21-09-2020 16:44:30;Opiskelija_490;L03-T4
17-09-2020 14:32:02;Opiskelija_492;L03-T4
17-09-2020 09:53:35;Opiskelija_493;L03-T4
17-09-2020 19:39:46;Opiskelija_494;L03-T4
16-09-2020 13:03:38;Opiskelija_495;L03-T4
17-09-2020 12:09:28;Opiskelija_496;L03-T4
18-09-2020 11:17:00;Opiskelija_497;L03-T4
22-09-2020 04:23:25;Opiskelija_498;L03-T4
16-09-2020 19:59:02;Opiskelija_499;L03-T4
17-09-2020 15:00:02;Opiskelija_500;L03-T4
21-09-2020 19:58:04;Opiskelija_501;L03-T4
15-09-2020 22:08:39;Opiskelija_502;L03-T4
18-09-2020 14:26:01;Opiskelija_503;L03-T4
18-09-2020 13:49:06;Opiskelija_505;L03-T4
18-09-2020 22:47:34;Opiskelija_506;L03-T4
20-09-2020 19:32:34;Opiskelija_507;L03-T4
15-09-2020 12:09:11;Opiskelija_508;L03-T4
17-09-2020 11:46:39;Opiskelija_509;L03-T4
19-09-2020 13:12:36;Opiskelija_510;L03-T4
16-09-2020 13:54:37;Opiskelija_511;L03-T4
18-09-2020 16:16:00;Opiskelija_512;L03-T4
21-09-2020 20:01:48;Opiskelija_514;L03-T4
20-09-2020 15:15:43;Opiskelija_515;L03-T4
16-09-2020 13:45:08;Opiskelija_516;L03-T4
19-09-2020 15:20:14;Opiskelija_517;L03-T4
21-09-2020 21:15:28;Opiskelija_518;L03-T4
21-09-2020 21:19:45;Opiskelija_001;L03-T5
15-09-2020 14:13:33;Opiskelija_003;L03-T5
18-09-2020 12:20:35;Opiskelija_004;L03-T5
15-09-2020 08:31:41;Opiskelija_005;L03-T5
17-09-2020 17:20:40;Opiskelija_007;L03-T5
20-09-2020 02:31:04;Opiskelija_008;L03-T5
15-09-2020 20:03:21;Opiskelija_010;L03-T5
17-09-2020 15:15:49;Opiskelija_011;L03-T5
20-09-2020 16:56:48;Opiskelija_012;L03-T5
17-09-2020 17:08:11;Opiskelija_014;L03-T5
15-09-2020 17:27:52;Opiskelija_016;L03-T5
16-09-2020 14:33:27;Opiskelija_017;L03-T5
15-09-2020 18:14:55;Opiskelija_018;L03-T5
17-09-2020 20:39:40;Opiskelija_019;L03-T5
16-09-2020 21:07:45;Opiskelija_020;L03-T5
21-09-2020 21:30:41;Opiskelija_021;L03-T5
21-09-2020 18:07:12;Opiskelija_022;L03-T5
20-09-2020 23:53:58;Opiskelija_023;L03-T5
15-09-2020 23:49:10;Opiskelija_024;L03-T5
18-09-2020 15:20:27;Opiskelija_026;L03-T5
21-09-2020 21:58:04;Opiskelija_027;L03-T5
21-09-2020 15:58:48;Opiskelija_030;L03-T5
22-09-2020 00:12:23;Opiskelija_031;L03-T5
21-09-2020 20:40:34;Opiskelija_034;L03-T5
18-09-2020 12:10:33;Opiskelija_035;L03-T5
16-09-2020 12:56:01;Opiskelija_036;L03-T5
18-09-2020 09:03:56;Opiskelija_038;L03-T5
16-09-2020 15:43:46;Opiskelija_039;L03-T5
21-09-2020 17:07:20;Opiskelija_040;L03-T5
16-09-2020 09:45:00;Opiskelija_041;L03-T5
15-09-2020 20:32:19;Opiskelija_042;L03-T5
16-09-2020 14:26:13;Opiskelija_043;L03-T5
22-09-2020 02:54:41;Opiskelija_044;L03-T5
15-09-2020 21:52:41;Opiskelija_045;L03-T5
16-09-2020 21:32:22;Opiskelija_046;L03-T5
16-09-2020 13:14:53;Opiskelija_047;L03-T5
21-09-2020 14:07:56;Opiskelija_048;L03-T5
21-09-2020 12:34:17;Opiskelija_049;L03-T5
16-09-2020 20:16:03;Opiskelija_050;L03-T5
21-09-2020 15:04:02;Opiskelija_051;L03-T5
21-09-2020 18:04:45;Opiskelija_052;L03-T5
20-09-2020 16:43:31;Opiskelija_053;L03-T5
15-09-2020 16:51:44;Opiskelija_054;L03-T5
21-09-2020 21:42:29;Opiskelija_055;L03-T5
18-09-2020 22:08:16;Opiskelija_056;L03-T5
17-09-2020 00:39:45;Opiskelija_057;L03-T5
20-09-2020 17:25:30;Opiskelija_058;L03-T5
15-09-2020 16:47:11;Opiskelija_059;L03-T5
16-09-2020 18:43:51;Opiskelija_060;L03-T5
15-09-2020 19:06:54;Opiskelija_062;L03-T5
16-09-2020 21:32:53;Opiskelija_063;L03-T5
15-09-2020 15:16:42;Opiskelija_064;L03-T5
21-09-2020 16:47:56;Opiskelija_065;L03-T5
15-09-2020 09:34:51;Opiskelija_066;L03-T5
20-09-2020 11:52:10;Opiskelija_067;L03-T5
17-09-2020 17:22:48;Opiskelija_068;L03-T5
15-09-2020 16:37:50;Opiskelija_069;L03-T5
18-09-2020 15:43:37;Opiskelija_070;L03-T5
21-09-2020 15:38:55;Opiskelija_071;L03-T5
22-09-2020 01:05:11;Opiskelija_072;L03-T5
18-09-2020 14:33:26;Opiskelija_074;L03-T5
20-09-2020 21:28:12;Opiskelija_075;L03-T5
18-09-2020 14:33:40;Opiskelija_078;L03-T5
21-09-2020 17:09:03;Opiskelija_079;L03-T5
19-09-2020 12:56:01;Opiskelija_080;L03-T5
18-09-2020 15:24:35;Opiskelija_081;L03-T5
21-09-2020 17:35:59;Opiskelija_082;L03-T5
21-09-2020 13:04:38;Opiskelija_083;L03-T5
21-09-2020 16:05:42;Opiskelija_084;L03-T5
21-09-2020 20:07:47;Opiskelija_085;L03-T5
16-09-2020 14:01:51;Opiskelija_087;L03-T5
15-09-2020 13:15:57;Opiskelija_088;L03-T5
16-09-2020 20:28:39;Opiskelija_089;L03-T5
22-09-2020 00:11:15;Opiskelija_090;L03-T5
15-09-2020 07:10:26;Opiskelija_091;L03-T5
21-09-2020 19:24:33;Opiskelija_092;L03-T5
22-09-2020 01:09:28;Opiskelija_093;L03-T5
20-09-2020 20:28:27;Opiskelija_094;L03-T5
17-09-2020 14:02:29;Opiskelija_095;L03-T5
18-09-2020 19:22:28;Opiskelija_096;L03-T5
17-09-2020 20:09:46;Opiskelija_097;L03-T5
15-09-2020 20:07:18;Opiskelija_098;L03-T5
17-09-2020 13:12:58;Opiskelija_100;L03-T5
16-09-2020 00:16:38;Opiskelija_103;L03-T5
16-09-2020 10:55:32;Opiskelija_104;L03-T5
15-09-2020 16:26:41;Opiskelija_106;L03-T5
15-09-2020 21:35:56;Opiskelija_107;L03-T5
22-09-2020 00:31:20;Opiskelija_108;L03-T5
15-09-2020 16:39:48;Opiskelija_109;L03-T5
22-09-2020 04:10:07;Opiskelija_110;L03-T5
16-09-2020 15:12:37;Opiskelija_111;L03-T5
16-09-2020 16:04:55;Opiskelija_113;L03-T5
21-09-2020 22:27:49;Opiskelija_115;L03-T5
17-09-2020 17:20:58;Opiskelija_116;L03-T5
19-09-2020 20:04:49;Opiskelija_117;L03-T5
18-09-2020 10:28:47;Opiskelija_118;L03-T5
19-09-2020 23:07:10;Opiskelija_119;L03-T5
21-09-2020 19:46:13;Opiskelija_120;L03-T5
18-09-2020 10:21:34;Opiskelija_121;L03-T5
15-09-2020 16:11:51;Opiskelija_122;L03-T5
21-09-2020 22:00:07;Opiskelija_123;L03-T5
21-09-2020 21:28:23;Opiskelija_124;L03-T5
21-09-2020 23:48:14;Opiskelija_125;L03-T5
18-09-2020 20:29:59;Opiskelija_126;L03-T5
21-09-2020 18:32:50;Opiskelija_127;L03-T5
22-09-2020 01:12:32;Opiskelija_128;L03-T5
17-09-2020 18:18:49;Opiskelija_129;L03-T5
20-09-2020 17:49:56;Opiskelija_131;L03-T5
15-09-2020 23:30:52;Opiskelija_132;L03-T5
21-09-2020 11:19:36;Opiskelija_133;L03-T5
16-09-2020 19:42:43;Opiskelija_135;L03-T5
15-09-2020 16:22:19;Opiskelija_136;L03-T5
15-09-2020 13:04:43;Opiskelija_137;L03-T5
21-09-2020 22:34:28;Opiskelija_138;L03-T5
21-09-2020 21:30:54;Opiskelija_140;L03-T5
15-09-2020 15:28:20;Opiskelija_141;L03-T5
21-09-2020 00:33:12;Opiskelija_142;L03-T5
17-09-2020 14:03:34;Opiskelija_143;L03-T5
20-09-2020 14:54:09;Opiskelija_144;L03-T5
21-09-2020 21:46:38;Opiskelija_145;L03-T5
15-09-2020 18:06:08;Opiskelija_146;L03-T5
21-09-2020 22:55:33;Opiskelija_147;L03-T5
16-09-2020 22:26:23;Opiskelija_150;L03-T5
17-09-2020 11:44:51;Opiskelija_151;L03-T5
17-09-2020 13:56:06;Opiskelija_153;L03-T5
15-09-2020 20:35:30;Opiskelija_155;L03-T5
15-09-2020 18:40:31;Opiskelija_156;L03-T5
16-09-2020 12:23:17;Opiskelija_157;L03-T5
15-09-2020 20:34:23;Opiskelija_158;L03-T5
20-09-2020 21:52:01;Opiskelija_159;L03-T5
21-09-2020 21:38:46;Opiskelija_160;L03-T5
21-09-2020 21:18:56;Opiskelija_161;L03-T5
16-09-2020 21:20:11;Opiskelija_162;L03-T5
16-09-2020 14:00:42;Opiskelija_163;L03-T5
21-09-2020 13:33:50;Opiskelija_164;L03-T5
16-09-2020 17:20:16;Opiskelija_165;L03-T5
15-09-2020 15:18:08;Opiskelija_166;L03-T5
15-09-2020 18:33:22;Opiskelija_167;L03-T5
21-09-2020 23:43:11;Opiskelija_168;L03-T5
17-09-2020 15:22:38;Opiskelija_169;L03-T5
16-09-2020 14:02:18;Opiskelija_170;L03-T5
22-09-2020 00:45:02;Opiskelija_171;L03-T5
20-09-2020 18:07:33;Opiskelija_172;L03-T5
16-09-2020 11:20:42;Opiskelija_173;L03-T5
16-09-2020 18:56:17;Opiskelija_174;L03-T5
18-09-2020 13:08:30;Opiskelija_175;L03-T5
15-09-2020 14:12:57;Opiskelija_176;L03-T5
16-09-2020 11:53:07;Opiskelija_177;L03-T5
21-09-2020 21:01:40;Opiskelija_178;L03-T5
15-09-2020 16:51:50;Opiskelija_179;L03-T5
15-09-2020 20:08:08;Opiskelija_180;L03-T5
22-09-2020 00:05:37;Opiskelija_181;L03-T5
21-09-2020 19:39:09;Opiskelija_182;L03-T5
